testaccom_id,accomodation,accom_location,destination,accom_stars,accom_type,accom_board_basis,staff_pick,trip_adv_rating,trip_adv_reviews,has_swimming_pool,has_sauna,has_jacuzzi,has_tv_in_room,has_air_conditioning,has_wifi,has_hot_tub,has_lift,suitable_for_children,has_child_care,has_bar,has_sea_view,close_to_resort,departure_airport,travel_date,booking_date,day_booked_before_travel,holiday_duration,price_per_person
IGLESP,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,DUB,2015-05-16,2015-02-25,80,7,1086.02
IGRASP,Hotel Savoy Palace,Riva,Lake Garda,4,Hotel,Half Board,0,4.5,1431,1,1,1,1,1,1,0,1,1,0,1,0,0,DUB,2015-05-16,2015-04-20,26,7,669
IGRAHG,Hotel Garda,Riva,Lake Garda,4,Hotel,Half Board,0,4.5,730,1,0,0,1,1,1,0,1,0,0,1,0,1,DUB,2015-05-16,2015-04-21,25,7,639
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,DUB,2015-05-16,2015-04-29,17,7,688
IGRAKP,Hotel Kristal Palace,Riva,Lake Garda,4,Hotel,Half Board,0,5,731,1,0,0,1,1,1,0,0,0,0,1,0,0,DUB,2015-05-16,2015-03-05,72,7,949
IGRAKP,Hotel Kristal Palace,Riva,Lake Garda,4,Hotel,Half Board,0,5,731,1,0,0,1,1,1,0,0,0,0,1,0,0,DUB,2015-05-16,2015-03-09,68,7,979
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2015-05-16,2015-05-07,9,7,399
IGLEST,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,DUB,2015-05-16,2015-03-11,66,7,1005.49
IGRAKP,Hotel Kristal Palace,Riva,Lake Garda,4,Hotel,Half Board,0,5,731,1,0,0,1,1,1,0,0,0,0,1,0,0,DUB,2015-05-16,2015-02-05,100,7,1110
IGLEST,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,DUB,2015-05-16,2015-03-13,64,7,1005.49
IGLESP,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,DUB,2015-05-16,2015-03-18,59,7,789
IGRAKP,Hotel Kristal Palace,Riva,Lake Garda,4,Hotel,Half Board,0,5,731,1,0,0,1,1,1,0,0,0,0,1,0,0,DUB,2015-05-16,2015-04-13,33,7,769
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,DUB,2015-05-16,2015-04-06,40,7,599
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2015-05-16,2015-02-10,95,7,492.33
IGTECO,Continental Hotel,Nago-Torbole,Lake Garda,4,Hotel,Half Board,0,4.5,483,1,1,0,1,1,1,0,0,0,0,1,0,1,DUB,2015-05-16,2015-04-06,40,7,769
IGRAHG,Hotel Garda,Riva,Lake Garda,4,Hotel,Half Board,0,4.5,730,1,0,0,1,1,1,0,1,0,0,1,0,1,DUB,2015-05-16,2015-03-26,51,7,819
IGLEST,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,DUB,2015-05-16,2015-02-14,91,7,929
IGLEST,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,DUB,2015-05-16,2015-02-28,77,7,1005.49
INSOTB,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,1,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-02-03,103,7,1413.56
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2014-10-17,212,7,1819
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2014-10-16,213,7,1269
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2014-10-16,213,7,1269.08
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-04-13,34,7,1056.09
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-04-20,27,7,1174.53
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-04-16,31,7,1226.09
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-04-10,37,7,1201.09
INSOHL,Hotel Londra,Sorrento,Sorrento and Amalfi Coast,3,Hotel,Bed & Breakfast,0,3,323,1,0,0,0,1,1,0,0,0,0,1,0,1,DUB,2015-05-17,2015-04-16,31,7,1290
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-01-26,111,7,1276.09
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-02-02,104,7,1144
INSOTB,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,1,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-02-23,83,7,1169
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-04-08,39,7,969
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-02-17,89,7,1084
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-01-24,113,7,1048.74
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-04-25,22,7,1029.53
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-04-22,25,7,1071
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-04-22,25,7,949
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-04-26,21,7,944
INSOTB,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,1,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-02-11,95,7,1426
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-04-20,27,7,1014
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-05-11,6,7,799
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-04-14,33,7,1877
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-05-07,10,7,894
INSOTB,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,1,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-02-03,103,7,1339.85
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-05-14,3,7,844
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-05-12,5,7,869.39
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-04-16,31,7,899
INSOTB,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,1,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-02-23,83,7,1289
INSOTB,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,1,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-03-25,53,7,1309.85
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-17,2015-04-02,45,7,1109
INSOHL,Hotel Londra,Sorrento,Sorrento and Amalfi Coast,3,Hotel,Bed & Breakfast,0,3,323,1,0,0,0,1,1,0,0,0,0,1,0,1,DUB,2015-05-17,2015-02-14,92,7,669
VPMAMM,Madeira Regency Palace Hotel,Funchal,Madeira,5,Hotel,Bed & Breakfast,0,,,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-21,2015-03-30,52,7,684.22
VPMAMM,Madeira Regency Palace Hotel,Funchal,Madeira,5,Hotel,Bed & Breakfast,0,,,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-21,2015-03-30,52,7,639.22
VPMAME,Hotel Melia Madeira Mare,Funchal,Madeira,5,Hotel,Bed & Breakfast,0,4.5,1964,1,1,1,1,1,1,0,1,0,1,1,1,1,DUB,2015-05-21,2015-04-07,44,7,783.58
VPMAMM,Madeira Regency Palace Hotel,Funchal,Madeira,5,Hotel,Bed & Breakfast,0,,,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-21,2015-04-19,32,7,639.22
VPMABA,Hotel Baia Azul,Funchal,Madeira,4,Hotel,Bed & Breakfast,0,4.5,367,1,1,0,1,1,0,0,0,0,0,1,1,0,DUB,2015-05-21,2015-04-27,24,7,603.39
VPMAAF,Dorisol Florasol,Funchal,Madeira,3,Hotel,Bed & Breakfast,0,,,1,1,1,1,0,0,0,0,0,0,0,1,1,DUB,2015-05-21,2015-04-25,26,7,479
VPMAMM,Madeira Regency Palace Hotel,Funchal,Madeira,5,Hotel,Bed & Breakfast,0,,,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-21,2015-04-22,29,7,629.22
VPMADM,Dorisol Mimosa,Funchal,Madeira,3,Hotel,Bed & Breakfast,0,,,1,1,1,1,0,0,0,0,0,0,1,1,1,DUB,2015-05-21,2015-05-10,11,7,444.44
VPMAAL,Hotel Alto Lido,Funchal,Madeira,4,Hotel,Bed & Breakfast,0,3.5,632,1,0,1,1,1,1,0,0,0,0,1,1,1,DUB,2015-05-21,2015-05-14,7,7,439
IGLESP,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,DUB,2015-05-23,2015-03-30,54,7,943.51
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2015-05-23,2015-04-02,51,7,369
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,DUB,2015-05-23,2015-04-02,51,7,798
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,DUB,2015-05-23,2015-04-18,35,7,729.97
IGLESP,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,DUB,2015-05-23,2015-04-08,45,7,905.51
IGLESP,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,DUB,2015-05-23,2015-02-17,95,7,821.01
IGTEHE,Hotel Eden,Nago-Torbole,Lake Garda,3,Hotel,Bed & Breakfast,0,4.5,38,1,0,1,1,1,0,0,0,0,0,1,0,1,DUB,2015-05-23,2015-04-13,40,7,529
IVLJHB,Hotel Bolivar,Lido di Jesolo,Venetian Riviera,3,Hotel,Bed & Breakfast,0,3.5,98,1,0,0,1,1,1,0,1,0,0,1,0,1,DUB,2015-05-23,2015-02-20,92,7,870
IGLESP,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,DUB,2015-05-23,2015-04-15,38,7,1004.51
IGSEPA,Hotel Porto Azzurro,Sirmione,Lake Garda,3,Hotel,Half Board,0,,,1,0,0,1,1,0,0,0,0,0,1,0,0,DUB,2015-05-23,2015-04-15,38,7,809
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,DUB,2015-05-23,2015-04-15,38,7,639
IGSESP,Hotel Sirmione e Promessi Sposi,Sirmione,Lake Garda,4,Hotel,Bed & Breakfast,0,,,1,1,0,1,1,1,0,0,0,0,1,0,1,DUB,2015-05-23,2015-02-28,84,7,1012.67
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,DUB,2015-05-23,2015-04-13,40,7,699
IGLESP,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,DUB,2015-05-23,2015-02-28,84,7,1028
IGLESP,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,DUB,2015-05-23,2015-02-28,84,7,885
IGRASP,Hotel Savoy Palace,Riva,Lake Garda,4,Hotel,Half Board,0,4.5,1431,1,1,1,1,1,1,0,1,1,0,1,0,0,DUB,2015-05-23,2015-02-24,88,7,1150
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2015-05-23,2015-01-30,113,7,469
IGLESP,Hotel Splendid Palace,Limone,Lake Garda,4,Hotel,Half Board,0,4.5,634,1,1,1,1,1,1,0,1,0,0,1,0,1,DUB,2015-05-23,2015-04-20,33,7,874.51
IGLEVD,Hotel Villa Dirce,Limone,Lake Garda,4,Hotel,Half Board,0,4,313,1,0,1,1,1,1,0,0,0,0,1,0,0,DUB,2015-05-23,2015-05-02,21,7,608
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2015-05-23,2015-04-21,32,7,437
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,DUB,2015-05-23,2015-04-24,29,7,822.26
IGRAKP,Hotel Kristal Palace,Riva,Lake Garda,4,Hotel,Half Board,0,5,731,1,0,0,1,1,1,0,0,0,0,1,0,0,DUB,2015-05-23,2015-03-03,81,7,1299
IGDOHB,Hotel Benaco,Desenzano,Lake Garda,3,Hotel,Bed & Breakfast,0,4.5,617,1,0,1,1,1,1,0,0,0,0,0,0,1,DUB,2015-05-23,2015-04-24,29,7,819
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2015-05-23,2015-04-22,31,7,437
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,DUB,2015-05-23,2015-05-02,21,7,780.26
IGLEVD,Hotel Villa Dirce,Limone,Lake Garda,4,Hotel,Half Board,0,4,313,1,0,1,1,1,1,0,0,0,0,1,0,0,DUB,2015-05-23,2015-05-07,16,7,531
IGLEGB,Hotel Garda Bellevue Wellness,Limone,Lake Garda,4,Hotel,Half Board,0,3.5,182,1,1,1,1,1,1,0,0,0,0,1,0,0,DUB,2015-05-23,2015-03-07,77,7,777
IGRASP,Hotel Savoy Palace,Riva,Lake Garda,4,Hotel,Half Board,0,4.5,1431,1,1,1,1,1,1,0,1,1,0,1,0,0,DUB,2015-05-23,2015-02-23,89,7,1179
IGRASP,Hotel Savoy Palace,Riva,Lake Garda,4,Hotel,Half Board,0,4.5,1431,1,1,1,1,1,1,0,1,1,0,1,0,0,DUB,2015-05-23,2015-02-23,89,7,989
IGDOHP,Park Hotel Desenzano,Desenzano,Lake Garda,4,Hotel,Bed & Breakfast,0,4.5,641,1,0,0,1,1,0,0,1,0,0,1,0,1,DUB,2015-05-23,2015-03-10,74,7,1317
IGLEVD,Hotel Villa Dirce,Limone,Lake Garda,4,Hotel,Half Board,0,4,313,1,0,1,1,1,1,0,0,0,0,1,0,0,DUB,2015-05-23,2015-04-30,23,7,526.8
IGRABR,Hotel Bristol,Riva,Lake Garda,3,Hotel,Bed & Breakfast,0,3.5,167,1,1,0,1,1,0,0,0,0,0,1,0,1,DUB,2015-05-23,2015-05-16,7,7,544.5
IGTEHE,Hotel Eden,Nago-Torbole,Lake Garda,3,Hotel,Bed & Breakfast,0,4.5,38,1,0,1,1,1,0,0,0,0,0,1,0,1,DUB,2015-05-23,2015-05-06,17,7,499
IGDOAG,Hotel Aquaviva del Garda & Spa,Desenzano,Lake Garda,4,Hotel,Bed & Breakfast,0,,,1,1,0,1,1,0,0,1,0,0,1,0,0,DUB,2015-05-23,2015-05-13,10,7,999.22
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2015-05-23,2015-04-16,37,7,369
IGLEVD,Hotel Villa Dirce,Limone,Lake Garda,4,Hotel,Half Board,0,4,313,1,0,1,1,1,1,0,0,0,0,1,0,0,DUB,2015-05-23,2015-05-12,11,7,603
IGTEHE,Hotel Eden,Nago-Torbole,Lake Garda,3,Hotel,Bed & Breakfast,0,4.5,38,1,0,1,1,1,0,0,0,0,0,1,0,1,DUB,2015-05-23,2015-05-14,9,7,449
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2015-05-23,2015-04-28,25,7,425
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2015-05-23,2015-05-14,9,7,419
IVLJTR,Hotel Trevi,Lido di Jesolo,Venetian Riviera,3,Hotel,Half Board,0,,,1,0,1,1,1,1,0,0,0,0,0,0,1,DUB,2015-05-23,2015-05-13,10,7,544.41
IVLJHM,Hotel Miami,Lido di Jesolo,Venetian Riviera,3,Hotel,Half Board,0,3.5,237,1,0,0,1,1,1,0,1,1,0,1,0,1,DUB,2015-05-23,2015-05-13,10,7,577
IGGAOA,Park Hotel Oasi,Garda,Lake Garda,4,Hotel,Half Board,0,,,1,0,0,0,1,1,0,0,0,0,1,0,1,DUB,2015-05-23,2015-04-29,24,7,814
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2015-05-23,2015-05-13,10,7,355
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,DUB,2015-05-23,2015-03-31,53,7,803
IGSEGV,Garda Village,Sirmione,Lake Garda,4,Holiday Homes,Self-Catering,0,3.5,444,1,0,0,1,1,1,0,0,1,0,1,0,0,DUB,2015-05-23,2015-05-14,9,7,566.8
IVLJTR,Hotel Trevi,Lido di Jesolo,Venetian Riviera,3,Hotel,Half Board,0,,,1,0,1,1,1,1,0,0,0,0,0,0,1,DUB,2015-05-23,2015-05-19,4,7,487.41
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,DUB,2015-05-23,2015-04-23,30,7,770.97
IGRABR,Hotel Bristol,Riva,Lake Garda,3,Hotel,Bed & Breakfast,0,3.5,167,1,1,0,1,1,0,0,0,0,0,1,0,1,DUB,2015-05-23,2015-05-16,7,7,630
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,DUB,2015-05-23,2014-11-18,186,7,899
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2015-05-23,2015-05-15,8,7,339
IGPABI,Bella Italia: Bungalows,Peschiera,Lake Garda,4,Holiday Homes,Self-Catering,0,4.5,257,1,0,0,1,1,1,0,0,1,0,1,0,1,DUB,2015-05-23,2015-05-11,12,7,399
IVLJHM,Hotel Miami,Lido di Jesolo,Venetian Riviera,3,Hotel,Half Board,0,3.5,237,1,0,0,1,1,1,0,1,1,0,1,0,1,DUB,2015-05-23,2015-05-14,9,7,541.12
IGMEMP,Hotel Majestic Palace,Malcesine,Lake Garda,4,Hotel,Half Board,0,4.5,427,1,1,1,1,0,0,0,1,1,0,0,0,0,DUB,2015-05-23,2015-05-04,19,7,750.26
IGRASH,Ambassador Suite Hotel,Riva,Lake Garda,3,Hotel,Bed & Breakfast,0,4.5,224,1,0,0,1,0,0,0,0,1,0,1,0,1,DUB,2015-05-23,2015-03-24,60,7,827.43
INSOTB,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,1,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-24,2015-04-10,44,7,1309
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-24,2015-01-07,137,7,1495.22
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-24,2015-04-10,44,7,1356.85
INSOA,Hotel Astoria,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Bed & Breakfast,0,4,275,0,0,0,1,1,0,0,0,0,0,1,0,1,DUB,2015-05-24,2014-11-28,177,7,749
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-24,2015-02-20,93,7,1401.85
INSOHP,Grand Hotel Parco del Sole,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Bed & Breakfast,0,,,1,0,0,1,1,1,0,0,0,0,1,0,1,DUB,2015-05-24,2015-04-16,38,7,690.14
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-24,2015-04-13,41,7,1124
INSOHP,Grand Hotel Parco del Sole,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Bed & Breakfast,0,,,1,0,0,1,1,1,0,0,0,0,1,0,1,DUB,2015-05-24,2015-04-15,39,7,770.14
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-24,2015-03-22,63,7,1266.85
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-24,2015-04-15,39,7,1059
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-24,2015-04-16,38,7,1044
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-24,2015-04-21,33,7,1260
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-24,2015-01-06,138,7,1526
INSOTB,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,1,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-24,2015-03-25,60,7,1305.9
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-24,2015-04-27,27,7,1024
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-24,2015-05-01,23,7,1256.85
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-24,2015-05-12,12,7,904
INSOH,Hotel Bristol,Sorrento,Sorrento and Amalfi Coast,4,Hotel,Half Board,0,4.5,2576,1,1,1,1,1,1,0,1,0,0,1,1,1,DUB,2015-05-24,2014-12-30,145,7,1316.85
